type,nivel,t,rh,uv,ps,pw
188,400,NA,NA,NA,NA,NA
188,350,NA,NA,NA,NA,NA
188,300,NA,NA,NA,NA,NA
188,250,NA,NA,NA,NA,NA
188,200,NA,NA,NA,NA,NA
188,150,NA,NA,NA,NA,NA
188,100,NA,NA,NA,NA,NA
188,75,NA,NA,NA,NA,NA
188,50,NA,NA,NA,NA,NA
188,40,NA,NA,NA,NA,NA
188,30,NA,NA,NA,NA,NA
188,20,NA,NA,NA,NA,NA
188,10,NA,NA,NA,NA,NA
188,5,NA,NA,NA,NA,NA
188,4,NA,NA,NA,NA,NA
188,3,NA,NA,NA,NA,NA
188,2,NA,NA,NA,NA,NA
188,1,NA,NA,NA,NA,NA
188,0,NA,NA,NA,NA,NA
189,1100,NA,NA,NA,NA,NA
189,1050,NA,NA,NA,NA,NA
189,1000,NA,NA,NA,NA,NA
189,950,NA,NA,NA,NA,NA
189,900,NA,NA,NA,NA,NA
189,850,NA,NA,NA,NA,NA
189,800,NA,NA,NA,NA,NA
189,750,NA,NA,NA,NA,NA
189,700,NA,NA,NA,NA,NA
189,650,NA,NA,NA,NA,NA
189,600,NA,NA,NA,NA,NA
189,550,NA,NA,NA,NA,NA
189,500,NA,NA,NA,NA,NA
189,450,NA,NA,NA,NA,NA
189,400,NA,NA,NA,NA,NA
189,350,NA,NA,NA,NA,NA
189,300,NA,NA,NA,NA,NA
189,250,NA,NA,NA,NA,NA
189,200,NA,NA,NA,NA,NA
189,150,NA,NA,NA,NA,NA
189,100,NA,NA,NA,NA,NA
189,75,NA,NA,NA,NA,NA
189,50,NA,NA,NA,NA,NA
189,40,NA,NA,NA,NA,NA
189,30,NA,NA,NA,NA,NA
189,20,NA,NA,NA,NA,NA
189,10,NA,NA,NA,NA,NA
189,5,NA,NA,NA,NA,NA
189,4,NA,NA,NA,NA,NA
189,3,NA,NA,NA,NA,NA
189,2,NA,NA,NA,NA,NA
189,1,NA,NA,NA,NA,NA
189,0,NA,NA,NA,NA,NA
190,1100,NA,NA,NA,NA,NA
190,1050,NA,NA,NA,NA,NA
190,1000,NA,NA,NA,NA,NA
190,950,NA,NA,NA,NA,NA
190,900,NA,NA,NA,NA,NA
190,850,NA,NA,NA,NA,NA
190,800,NA,NA,NA,NA,NA
190,750,NA,NA,NA,NA,NA
190,700,NA,NA,NA,NA,NA
190,650,NA,NA,NA,NA,NA
190,600,NA,NA,NA,NA,NA
190,550,NA,NA,NA,NA,NA
190,500,NA,NA,NA,NA,NA
190,450,NA,NA,NA,NA,NA
190,400,NA,NA,NA,NA,NA
190,350,NA,NA,NA,NA,NA
190,300,NA,NA,NA,NA,NA
190,250,NA,NA,NA,NA,NA
190,200,NA,NA,NA,NA,NA
190,150,NA,NA,NA,NA,NA
190,100,NA,NA,NA,NA,NA
190,75,NA,NA,NA,NA,NA
190,50,NA,NA,NA,NA,NA
190,40,NA,NA,NA,NA,NA
190,30,NA,NA,NA,NA,NA
190,20,NA,NA,NA,NA,NA
190,10,NA,NA,NA,NA,NA
190,5,NA,NA,NA,NA,NA
190,4,NA,NA,NA,NA,NA
190,3,NA,NA,NA,NA,NA
190,2,NA,NA,NA,NA,NA
190,1,NA,NA,NA,NA,NA
190,0,NA,NA,NA,NA,NA
191,1100,NA,NA,NA,NA,NA
191,1050,NA,NA,NA,NA,NA
191,1000,NA,NA,NA,NA,NA
191,950,NA,NA,NA,NA,NA
191,900,NA,NA,NA,NA,NA
191,850,NA,NA,NA,NA,NA
191,800,NA,NA,NA,NA,NA
191,750,NA,NA,NA,NA,NA
191,700,NA,NA,NA,NA,NA
191,650,NA,NA,NA,NA,NA
191,600,NA,NA,NA,NA,NA
191,550,NA,NA,NA,NA,NA
191,500,NA,NA,NA,NA,NA
191,450,NA,NA,NA,NA,NA
191,400,NA,NA,NA,NA,NA
191,350,NA,NA,NA,NA,NA
191,300,NA,NA,NA,NA,NA
191,250,NA,NA,NA,NA,NA
191,200,NA,NA,NA,NA,NA
191,150,NA,NA,NA,NA,NA
191,100,NA,NA,NA,NA,NA
191,75,NA,NA,NA,NA,NA
191,50,NA,NA,NA,NA,NA
191,40,NA,NA,NA,NA,NA
191,30,NA,NA,NA,NA,NA
191,20,NA,NA,NA,NA,NA
191,10,NA,NA,NA,NA,NA
191,5,NA,NA,NA,NA,NA
191,4,NA,NA,NA,NA,NA
191,3,NA,NA,NA,NA,NA
191,2,NA,NA,NA,NA,NA
191,1,NA,NA,NA,NA,NA
191,0,NA,NA,NA,NA,NA
192,1100,NA,NA,NA,NA,NA
192,1050,NA,NA,NA,NA,NA
192,1000,NA,NA,NA,NA,NA
192,950,NA,NA,NA,NA,NA
192,900,NA,NA,NA,NA,NA
192,850,NA,NA,NA,NA,NA
192,800,NA,NA,NA,NA,NA
192,750,NA,NA,NA,NA,NA
192,700,NA,NA,NA,NA,NA
192,650,NA,NA,NA,NA,NA
192,600,NA,NA,NA,NA,NA
192,550,NA,NA,NA,NA,NA
192,500,NA,NA,NA,NA,NA
192,450,NA,NA,NA,NA,NA
192,400,NA,NA,NA,NA,NA
192,350,NA,NA,NA,NA,NA
192,300,NA,NA,NA,NA,NA
192,250,NA,NA,NA,NA,NA
192,200,NA,NA,NA,NA,NA
192,150,NA,NA,NA,NA,NA
192,100,NA,NA,NA,NA,NA
192,75,NA,NA,NA,NA,NA
192,50,NA,NA,NA,NA,NA
192,40,NA,NA,NA,NA,NA
192,30,NA,NA,NA,NA,NA
192,20,NA,NA,NA,NA,NA
192,10,NA,NA,NA,NA,NA
192,5,NA,NA,NA,NA,NA
192,4,NA,NA,NA,NA,NA
192,3,NA,NA,NA,NA,NA
192,2,NA,NA,NA,NA,NA
192,1,NA,NA,NA,NA,NA
192,0,NA,NA,NA,NA,NA
193,1100,NA,NA,NA,NA,NA
193,1050,NA,NA,NA,NA,NA
193,1000,NA,NA,NA,NA,NA
193,950,NA,NA,NA,NA,NA
193,900,NA,NA,NA,NA,NA
193,850,NA,NA,NA,NA,NA
193,800,NA,NA,NA,NA,NA
193,750,NA,NA,NA,NA,NA
193,700,NA,NA,NA,NA,NA
193,650,NA,NA,NA,NA,NA
193,600,NA,NA,NA,NA,NA
193,550,NA,NA,NA,NA,NA
193,500,NA,NA,NA,NA,NA
193,450,NA,NA,NA,NA,NA
193,400,NA,NA,NA,NA,NA
193,350,NA,NA,NA,NA,NA
193,300,NA,NA,NA,NA,NA
193,250,NA,NA,NA,NA,NA
193,200,NA,NA,NA,NA,NA
193,150,NA,NA,NA,NA,NA
193,100,NA,NA,NA,NA,NA
193,75,NA,NA,NA,NA,NA
193,50,NA,NA,NA,NA,NA
193,40,NA,NA,NA,NA,NA
193,30,NA,NA,NA,NA,NA
193,20,NA,NA,NA,NA,NA
193,10,NA,NA,NA,NA,NA
193,5,NA,NA,NA,NA,NA
193,4,NA,NA,NA,NA,NA
193,3,NA,NA,NA,NA,NA
193,2,NA,NA,NA,NA,NA
193,1,NA,NA,NA,NA,NA
193,0,NA,NA,NA,NA,NA
194,1100,NA,NA,NA,NA,NA
194,1050,NA,NA,NA,NA,NA
194,1000,NA,NA,NA,NA,NA
194,950,NA,NA,NA,NA,NA
194,900,NA,NA,NA,NA,NA
194,850,NA,NA,NA,NA,NA
194,800,NA,NA,NA,NA,NA
194,750,NA,NA,NA,NA,NA
194,700,NA,NA,NA,NA,NA
194,650,NA,NA,NA,NA,NA
194,600,NA,NA,NA,NA,NA
194,550,NA,NA,NA,NA,NA
194,500,NA,NA,NA,NA,NA
194,450,NA,NA,NA,NA,NA
194,400,NA,NA,NA,NA,NA
194,350,NA,NA,NA,NA,NA
194,300,NA,NA,NA,NA,NA
194,250,NA,NA,NA,NA,NA
194,200,NA,NA,NA,NA,NA
194,150,NA,NA,NA,NA,NA
194,100,NA,NA,NA,NA,NA
194,75,NA,NA,NA,NA,NA
194,50,NA,NA,NA,NA,NA
194,40,NA,NA,NA,NA,NA
194,30,NA,NA,NA,NA,NA
194,20,NA,NA,NA,NA,NA
194,10,NA,NA,NA,NA,NA
194,5,NA,NA,NA,NA,NA
194,4,NA,NA,NA,NA,NA
194,3,NA,NA,NA,NA,NA
194,2,NA,NA,NA,NA,NA
194,1,NA,NA,NA,NA,NA
194,0,NA,NA,NA,NA,NA
195,1100,NA,NA,NA,NA,NA
195,1050,NA,NA,NA,NA,NA
195,1000,NA,NA,NA,NA,NA
195,950,NA,NA,NA,NA,NA
195,900,NA,NA,NA,NA,NA
195,850,NA,NA,NA,NA,NA
195,800,NA,NA,NA,NA,NA
195,750,NA,NA,NA,NA,NA
195,700,NA,NA,NA,NA,NA
195,650,NA,NA,NA,NA,NA
195,600,NA,NA,NA,NA,NA
195,550,NA,NA,NA,NA,NA
195,500,NA,NA,NA,NA,NA
195,450,NA,NA,NA,NA,NA
195,400,NA,NA,NA,NA,NA
195,350,NA,NA,NA,NA,NA
195,300,NA,NA,NA,NA,NA
195,250,NA,NA,NA,NA,NA
195,200,NA,NA,NA,NA,NA
195,150,NA,NA,NA,NA,NA
195,100,NA,NA,NA,NA,NA
195,75,NA,NA,NA,NA,NA
195,50,NA,NA,NA,NA,NA
195,40,NA,NA,NA,NA,NA
195,30,NA,NA,NA,NA,NA
195,20,NA,NA,NA,NA,NA
195,10,NA,NA,NA,NA,NA
195,5,NA,NA,NA,NA,NA
195,4,NA,NA,NA,NA,NA
195,3,NA,NA,NA,NA,NA
195,2,NA,NA,NA,NA,NA
195,1,NA,NA,NA,NA,NA
195,0,NA,NA,NA,NA,NA
196,1100,NA,NA,NA,NA,NA
196,1050,NA,NA,NA,NA,NA
196,1000,NA,NA,NA,NA,NA
196,950,NA,NA,NA,NA,NA
196,900,NA,NA,NA,NA,NA
196,850,NA,NA,NA,NA,NA
196,800,NA,NA,NA,NA,NA
196,750,NA,NA,NA,NA,NA
196,700,NA,NA,NA,NA,NA
196,650,NA,NA,NA,NA,NA
196,600,NA,NA,NA,NA,NA
196,550,NA,NA,NA,NA,NA
196,500,NA,NA,NA,NA,NA
196,450,NA,NA,NA,NA,NA
196,400,NA,NA,NA,NA,NA
196,350,NA,NA,NA,NA,NA
196,300,NA,NA,NA,NA,NA
196,250,NA,NA,NA,NA,NA
196,200,NA,NA,NA,NA,NA
196,150,NA,NA,NA,NA,NA
196,100,NA,NA,NA,NA,NA
196,75,NA,NA,NA,NA,NA
196,50,NA,NA,NA,NA,NA
196,40,NA,NA,NA,NA,NA
196,30,NA,NA,NA,NA,NA
196,20,NA,NA,NA,NA,NA
196,10,NA,NA,NA,NA,NA
196,5,NA,NA,NA,NA,NA
196,4,NA,NA,NA,NA,NA
196,3,NA,NA,NA,NA,NA
196,2,NA,NA,NA,NA,NA
196,1,NA,NA,NA,NA,NA
196,0,NA,NA,NA,NA,NA
197,1100,NA,NA,NA,NA,NA
197,1050,NA,NA,NA,NA,NA
197,1000,NA,NA,NA,NA,NA
197,950,NA,NA,NA,NA,NA
197,900,NA,NA,NA,NA,NA
197,850,NA,NA,NA,NA,NA
197,800,NA,NA,NA,NA,NA
197,750,NA,NA,NA,NA,NA
197,700,NA,NA,NA,NA,NA
197,650,NA,NA,NA,NA,NA
197,600,NA,NA,NA,NA,NA
197,550,NA,NA,NA,NA,NA
197,500,NA,NA,NA,NA,NA
197,450,NA,NA,NA,NA,NA
197,400,NA,NA,NA,NA,NA
197,350,NA,NA,NA,NA,NA
197,300,NA,NA,NA,NA,NA
197,250,NA,NA,NA,NA,NA
197,200,NA,NA,NA,NA,NA
197,150,NA,NA,NA,NA,NA
197,100,NA,NA,NA,NA,NA
197,75,NA,NA,NA,NA,NA
197,50,NA,NA,NA,NA,NA
197,40,NA,NA,NA,NA,NA
197,30,NA,NA,NA,NA,NA
197,20,NA,NA,NA,NA,NA
197,10,NA,NA,NA,NA,NA
197,5,NA,NA,NA,NA,NA
197,4,NA,NA,NA,NA,NA
197,3,NA,NA,NA,NA,NA
197,2,NA,NA,NA,NA,NA
197,1,NA,NA,NA,NA,NA
197,0,NA,NA,NA,NA,NA
198,1100,NA,NA,NA,NA,NA
198,1050,NA,NA,NA,NA,NA
198,1000,NA,NA,NA,NA,NA
198,950,NA,NA,NA,NA,NA
198,900,NA,NA,NA,NA,NA
198,850,NA,NA,NA,NA,NA
198,800,NA,NA,NA,NA,NA
198,750,NA,NA,NA,NA,NA
198,700,NA,NA,NA,NA,NA
198,650,NA,NA,NA,NA,NA
198,600,NA,NA,NA,NA,NA
198,550,NA,NA,NA,NA,NA
198,500,NA,NA,NA,NA,NA
198,450,NA,NA,NA,NA,NA
198,400,NA,NA,NA,NA,NA
198,350,NA,NA,NA,NA,NA
198,300,NA,NA,NA,NA,NA
198,250,NA,NA,NA,NA,NA
198,200,NA,NA,NA,NA,NA
198,150,NA,NA,NA,NA,NA
198,100,NA,NA,NA,NA,NA
198,75,NA,NA,NA,NA,NA
198,50,NA,NA,NA,NA,NA
198,40,NA,NA,NA,NA,NA
198,30,NA,NA,NA,NA,NA
198,20,NA,NA,NA,NA,NA
198,10,NA,NA,NA,NA,NA
198,5,NA,NA,NA,NA,NA
198,4,NA,NA,NA,NA,NA
198,3,NA,NA,NA,NA,NA
198,2,NA,NA,NA,NA,NA
198,1,NA,NA,NA,NA,NA
198,0,NA,NA,NA,NA,NA
199,1100,NA,NA,NA,NA,NA
199,1050,NA,NA,NA,NA,NA
199,1000,NA,NA,NA,NA,NA
199,950,NA,NA,NA,NA,NA
199,900,NA,NA,NA,NA,NA
199,850,NA,NA,NA,NA,NA
199,800,NA,NA,NA,NA,NA
199,750,NA,NA,NA,NA,NA
199,700,NA,NA,NA,NA,NA
199,650,NA,NA,NA,NA,NA
199,600,NA,NA,NA,NA,NA
199,550,NA,NA,NA,NA,NA
199,500,NA,NA,NA,NA,NA
199,450,NA,NA,NA,NA,NA
199,400,NA,NA,NA,NA,NA
199,350,NA,NA,NA,NA,NA
199,300,NA,NA,NA,NA,NA
199,250,NA,NA,NA,NA,NA
199,200,NA,NA,NA,NA,NA
199,150,NA,NA,NA,NA,NA
199,100,NA,NA,NA,NA,NA
199,75,NA,NA,NA,NA,NA
199,50,NA,NA,NA,NA,NA
199,40,NA,NA,NA,NA,NA
199,30,NA,NA,NA,NA,NA
199,20,NA,NA,NA,NA,NA
199,10,NA,NA,NA,NA,NA
199,5,NA,NA,NA,NA,NA
199,4,NA,NA,NA,NA,NA
199,3,NA,NA,NA,NA,NA
199,2,NA,NA,NA,NA,NA
199,1,NA,NA,NA,NA,NA
199,0,NA,NA,NA,NA,NA
200,1100,NA,NA,NA,NA,NA
200,1050,NA,NA,NA,NA,NA
200,1000,NA,NA,NA,NA,NA
200,950,NA,NA,NA,NA,NA
200,900,NA,NA,NA,NA,NA
200,850,NA,NA,NA,NA,NA
200,800,NA,NA,NA,NA,NA
200,750,NA,NA,NA,NA,NA
200,700,NA,NA,NA,NA,NA
200,650,NA,NA,NA,NA,NA
200,600,NA,NA,NA,NA,NA
200,550,NA,NA,NA,NA,NA
200,500,NA,NA,NA,NA,NA
200,450,NA,NA,NA,NA,NA
200,400,NA,NA,NA,NA,NA
200,350,NA,NA,NA,NA,NA
200,300,NA,NA,NA,NA,NA
200,250,NA,NA,NA,NA,NA
200,200,NA,NA,NA,NA,NA
200,150,NA,NA,NA,NA,NA
200,100,NA,NA,NA,NA,NA
200,75,NA,NA,NA,NA,NA
200,50,NA,NA,NA,NA,NA
200,40,NA,NA,NA,NA,NA
200,30,NA,NA,NA,NA,NA
200,20,NA,NA,NA,NA,NA
200,10,NA,NA,NA,NA,NA
200,5,NA,NA,NA,NA,NA
200,4,NA,NA,NA,NA,NA
200,3,NA,NA,NA,NA,NA
200,2,NA,NA,NA,NA,NA
200,1,NA,NA,NA,NA,NA
200,0,NA,NA,NA,NA,NA
201,1100,NA,NA,NA,NA,NA
201,1050,NA,NA,NA,NA,NA
201,1000,NA,NA,NA,NA,NA
201,950,NA,NA,NA,NA,NA
201,900,NA,NA,NA,NA,NA
201,850,NA,NA,NA,NA,NA
201,800,NA,NA,NA,NA,NA
201,750,NA,NA,NA,NA,NA
201,700,NA,NA,NA,NA,NA
201,650,NA,NA,NA,NA,NA
201,600,NA,NA,NA,NA,NA
201,550,NA,NA,NA,NA,NA
201,500,NA,NA,NA,NA,NA
201,450,NA,NA,NA,NA,NA
201,400,NA,NA,NA,NA,NA
201,350,NA,NA,NA,NA,NA
201,300,NA,NA,NA,NA,NA
201,250,NA,NA,NA,NA,NA
201,200,NA,NA,NA,NA,NA
201,150,NA,NA,NA,NA,NA
201,100,NA,NA,NA,NA,NA
201,75,NA,NA,NA,NA,NA
201,50,NA,NA,NA,NA,NA
201,40,NA,NA,NA,NA,NA
201,30,NA,NA,NA,NA,NA
201,20,NA,NA,NA,NA,NA
201,10,NA,NA,NA,NA,NA
201,5,NA,NA,NA,NA,NA
201,4,NA,NA,NA,NA,NA
201,3,NA,NA,NA,NA,NA
201,2,NA,NA,NA,NA,NA
201,1,NA,NA,NA,NA,NA
201,0,NA,NA,NA,NA,NA
202,1100,NA,NA,NA,NA,NA
202,1050,NA,NA,NA,NA,NA
202,1000,NA,NA,NA,NA,NA
202,950,NA,NA,NA,NA,NA
202,900,NA,NA,NA,NA,NA
202,850,NA,NA,NA,NA,NA
202,800,NA,NA,NA,NA,NA
202,750,NA,NA,NA,NA,NA
202,700,NA,NA,NA,NA,NA
202,650,NA,NA,NA,NA,NA
202,600,NA,NA,NA,NA,NA
202,550,NA,NA,NA,NA,NA
202,500,NA,NA,NA,NA,NA
202,450,NA,NA,NA,NA,NA
202,400,NA,NA,NA,NA,NA
202,350,NA,NA,NA,NA,NA
202,300,NA,NA,NA,NA,NA
202,250,NA,NA,NA,NA,NA
202,200,NA,NA,NA,NA,NA
202,150,NA,NA,NA,NA,NA
202,100,NA,NA,NA,NA,NA
202,75,NA,NA,NA,NA,NA
202,50,NA,NA,NA,NA,NA
202,40,NA,NA,NA,NA,NA
202,30,NA,NA,NA,NA,NA
202,20,NA,NA,NA,NA,NA
202,10,NA,NA,NA,NA,NA
202,5,NA,NA,NA,NA,NA
202,4,NA,NA,NA,NA,NA
202,3,NA,NA,NA,NA,NA
202,2,NA,NA,NA,NA,NA
202,1,NA,NA,NA,NA,NA
202,0,NA,NA,NA,NA,NA
203,1100,NA,NA,NA,NA,NA
203,1050,NA,NA,NA,NA,NA
203,1000,NA,NA,NA,NA,NA
203,950,NA,NA,NA,NA,NA
203,900,NA,NA,NA,NA,NA
203,850,NA,NA,NA,NA,NA
203,800,NA,NA,NA,NA,NA
203,750,NA,NA,NA,NA,NA
203,700,NA,NA,NA,NA,NA
203,650,NA,NA,NA,NA,NA
203,600,NA,NA,NA,NA,NA
203,550,NA,NA,NA,NA,NA
203,500,NA,NA,NA,NA,NA
203,450,NA,NA,NA,NA,NA
203,400,NA,NA,NA,NA,NA
203,350,NA,NA,NA,NA,NA
203,300,NA,NA,NA,NA,NA
203,250,NA,NA,NA,NA,NA
203,200,NA,NA,NA,NA,NA
203,150,NA,NA,NA,NA,NA
203,100,NA,NA,NA,NA,NA
203,75,NA,NA,NA,NA,NA
203,50,NA,NA,NA,NA,NA
203,40,NA,NA,NA,NA,NA
203,30,NA,NA,NA,NA,NA
203,20,NA,NA,NA,NA,NA
203,10,NA,NA,NA,NA,NA
203,5,NA,NA,NA,NA,NA
203,4,NA,NA,NA,NA,NA
203,3,NA,NA,NA,NA,NA
203,2,NA,NA,NA,NA,NA
203,1,NA,NA,NA,NA,NA
203,0,NA,NA,NA,NA,NA
204,1100,NA,NA,NA,NA,NA
204,1050,NA,NA,NA,NA,NA
204,1000,NA,NA,NA,NA,NA
204,950,NA,NA,NA,NA,NA
204,900,NA,NA,NA,NA,NA
204,850,NA,NA,NA,NA,NA
204,800,NA,NA,NA,NA,NA
204,750,NA,NA,NA,NA,NA
204,700,NA,NA,NA,NA,NA
204,650,NA,NA,NA,NA,NA
204,600,NA,NA,NA,NA,NA
204,550,NA,NA,NA,NA,NA
204,500,NA,NA,NA,NA,NA
204,450,NA,NA,NA,NA,NA
204,400,NA,NA,NA,NA,NA
204,350,NA,NA,NA,NA,NA
204,300,NA,NA,NA,NA,NA
204,250,NA,NA,NA,NA,NA
204,200,NA,NA,NA,NA,NA
204,150,NA,NA,NA,NA,NA
204,100,NA,NA,NA,NA,NA
204,75,NA,NA,NA,NA,NA
204,50,NA,NA,NA,NA,NA
204,40,NA,NA,NA,NA,NA
204,30,NA,NA,NA,NA,NA
204,20,NA,NA,NA,NA,NA
204,10,NA,NA,NA,NA,NA
204,5,NA,NA,NA,NA,NA
204,4,NA,NA,NA,NA,NA
204,3,NA,NA,NA,NA,NA
204,2,NA,NA,NA,NA,NA
204,1,NA,NA,NA,NA,NA
204,0,NA,NA,NA,NA,NA
205,1100,NA,NA,NA,NA,NA
205,1050,NA,NA,NA,NA,NA
205,1000,NA,NA,NA,NA,NA
205,950,NA,NA,NA,NA,NA
205,900,NA,NA,NA,NA,NA
205,850,NA,NA,NA,NA,NA
205,800,NA,NA,NA,NA,NA
205,750,NA,NA,NA,NA,NA
205,700,NA,NA,NA,NA,NA
205,650,NA,NA,NA,NA,NA
205,600,NA,NA,NA,NA,NA
205,550,NA,NA,NA,NA,NA
205,500,NA,NA,NA,NA,NA
205,450,NA,NA,NA,NA,NA
205,400,NA,NA,NA,NA,NA
205,350,NA,NA,NA,NA,NA
205,300,NA,NA,NA,NA,NA
205,250,NA,NA,NA,NA,NA
205,200,NA,NA,NA,NA,NA
205,150,NA,NA,NA,NA,NA
205,100,NA,NA,NA,NA,NA
205,75,NA,NA,NA,NA,NA
205,50,NA,NA,NA,NA,NA
205,40,NA,NA,NA,NA,NA
205,30,NA,NA,NA,NA,NA
205,20,NA,NA,NA,NA,NA
205,10,NA,NA,NA,NA,NA
205,5,NA,NA,NA,NA,NA
205,4,NA,NA,NA,NA,NA
205,3,NA,NA,NA,NA,NA
205,2,NA,NA,NA,NA,NA
205,1,NA,NA,NA,NA,NA
205,0,NA,NA,NA,NA,NA
206,1100,NA,NA,NA,NA,NA
206,1050,NA,NA,NA,NA,NA
206,1000,NA,NA,NA,NA,NA
206,950,NA,NA,NA,NA,NA
206,900,NA,NA,NA,NA,NA
206,850,NA,NA,NA,NA,NA
206,800,NA,NA,NA,NA,NA
206,750,NA,NA,NA,NA,NA
206,700,NA,NA,NA,NA,NA
206,650,NA,NA,NA,NA,NA
206,600,NA,NA,NA,NA,NA
206,550,NA,NA,NA,NA,NA
206,500,NA,NA,NA,NA,NA
206,450,NA,NA,NA,NA,NA
206,400,NA,NA,NA,NA,NA
206,350,NA,NA,NA,NA,NA
206,300,NA,NA,NA,NA,NA
206,250,NA,NA,NA,NA,NA
206,200,NA,NA,NA,NA,NA
206,150,NA,NA,NA,NA,NA
206,100,NA,NA,NA,NA,NA
206,75,NA,NA,NA,NA,NA
206,50,NA,NA,NA,NA,NA
206,40,NA,NA,NA,NA,NA
206,30,NA,NA,NA,NA,NA
206,20,NA,NA,NA,NA,NA
206,10,NA,NA,NA,NA,NA
206,5,NA,NA,NA,NA,NA
206,4,NA,NA,NA,NA,NA
206,3,NA,NA,NA,NA,NA
206,2,NA,NA,NA,NA,NA
206,1,NA,NA,NA,NA,NA
206,0,NA,NA,NA,NA,NA
207,1100,NA,NA,NA,NA,NA
207,1050,NA,NA,NA,NA,NA
207,1000,NA,NA,NA,NA,NA
207,950,NA,NA,NA,NA,NA
207,900,NA,NA,NA,NA,NA
207,850,NA,NA,NA,NA,NA
207,800,NA,NA,NA,NA,NA
207,750,NA,NA,NA,NA,NA
207,700,NA,NA,NA,NA,NA
207,650,NA,NA,NA,NA,NA
207,600,NA,NA,NA,NA,NA
207,550,NA,NA,NA,NA,NA
207,500,NA,NA,NA,NA,NA
207,450,NA,NA,NA,NA,NA
207,400,NA,NA,NA,NA,NA
207,350,NA,NA,NA,NA,NA
207,300,NA,NA,NA,NA,NA
207,250,NA,NA,NA,NA,NA
207,200,NA,NA,NA,NA,NA
207,150,NA,NA,NA,NA,NA
207,100,NA,NA,NA,NA,NA
207,75,NA,NA,NA,NA,NA
207,50,NA,NA,NA,NA,NA
207,40,NA,NA,NA,NA,NA
207,30,NA,NA,NA,NA,NA
207,20,NA,NA,NA,NA,NA
207,10,NA,NA,NA,NA,NA
207,5,NA,NA,NA,NA,NA
207,4,NA,NA,NA,NA,NA
207,3,NA,NA,NA,NA,NA
207,2,NA,NA,NA,NA,NA
207,1,NA,NA,NA,NA,NA
207,0,NA,NA,NA,NA,NA
208,1100,NA,NA,NA,NA,NA
208,1050,NA,NA,NA,NA,NA
208,1000,NA,NA,NA,NA,NA
208,950,NA,NA,NA,NA,NA
208,900,NA,NA,NA,NA,NA
208,850,NA,NA,NA,NA,NA
208,800,NA,NA,NA,NA,NA
208,750,NA,NA,NA,NA,NA
208,700,NA,NA,NA,NA,NA
208,650,NA,NA,NA,NA,NA
208,600,NA,NA,NA,NA,NA
208,550,NA,NA,NA,NA,NA
208,500,NA,NA,NA,NA,NA
208,450,NA,NA,NA,NA,NA
208,400,NA,NA,NA,NA,NA
208,350,NA,NA,NA,NA,NA
208,300,NA,NA,NA,NA,NA
208,250,NA,NA,NA,NA,NA
208,200,NA,NA,NA,NA,NA
208,150,NA,NA,NA,NA,NA
208,100,NA,NA,NA,NA,NA
208,75,NA,NA,NA,NA,NA
208,50,NA,NA,NA,NA,NA
208,40,NA,NA,NA,NA,NA
208,30,NA,NA,NA,NA,NA
208,20,NA,NA,NA,NA,NA
208,10,NA,NA,NA,NA,NA
208,5,NA,NA,NA,NA,NA
208,4,NA,NA,NA,NA,NA
208,3,NA,NA,NA,NA,NA
208,2,NA,NA,NA,NA,NA
208,1,NA,NA,NA,NA,NA
208,0,NA,NA,NA,NA,NA
209,1100,NA,NA,NA,NA,NA
209,1050,NA,NA,NA,NA,NA
209,1000,NA,NA,NA,NA,NA
209,950,NA,NA,NA,NA,NA
209,900,NA,NA,NA,NA,NA
209,850,NA,NA,NA,NA,NA
209,800,NA,NA,NA,NA,NA
209,750,NA,NA,NA,NA,NA
209,700,NA,NA,NA,NA,NA
209,650,NA,NA,NA,NA,NA
209,600,NA,NA,NA,NA,NA
209,550,NA,NA,NA,NA,NA
209,500,NA,NA,NA,NA,NA
209,450,NA,NA,NA,NA,NA
209,400,NA,NA,NA,NA,NA
209,350,NA,NA,NA,NA,NA
209,300,NA,NA,NA,NA,NA
209,250,NA,NA,NA,NA,NA
209,200,NA,NA,NA,NA,NA
209,150,NA,NA,NA,NA,NA
209,100,NA,NA,NA,NA,NA
209,75,NA,NA,NA,NA,NA
209,50,NA,NA,NA,NA,NA
209,40,NA,NA,NA,NA,NA
209,30,NA,NA,NA,NA,NA
209,20,NA,NA,NA,NA,NA
209,10,NA,NA,NA,NA,NA
209,5,NA,NA,NA,NA,NA
209,4,NA,NA,NA,NA,NA
209,3,NA,NA,NA,NA,NA
209,2,NA,NA,NA,NA,NA
209,1,NA,NA,NA,NA,NA
209,0,NA,NA,NA,NA,NA
210,1100,NA,NA,1.4,NA,NA
210,1050,NA,NA,1.4,NA,NA
210,1000,NA,NA,1.4,NA,NA
210,950,NA,NA,1.5,NA,NA
210,900,NA,NA,1.5,NA,NA
210,850,NA,NA,1.5,NA,NA
210,800,NA,NA,1.6,NA,NA
210,750,NA,NA,1.6,NA,NA
210,700,NA,NA,1.6,NA,NA
210,650,NA,NA,1.8,NA,NA
210,600,NA,NA,1.9,NA,NA
210,550,NA,NA,2,NA,NA
210,500,NA,NA,2.1,NA,NA
210,450,NA,NA,2.3,NA,NA
210,400,NA,NA,2.6,NA,NA
210,350,NA,NA,2.8,NA,NA
210,300,NA,NA,3,NA,NA
210,250,NA,NA,3.2,NA,NA
210,200,NA,NA,2.7,NA,NA
