var,type,nivel.error,date,mean.y,sd.y
t,131,550,2018-11-22T23:00:00Z,1.62354153244987,1.18308379736533
t,131,600,2018-11-22T23:00:00Z,-0.0579625135199588,0.723238839218949
t,131,650,2018-11-22T23:00:00Z,0.616608538934927,0.641946984224022
t,131,700,2018-11-22T23:00:00Z,0.9722326392797,0.67300901578467
t,131,750,2018-11-22T23:00:00Z,0.474099600406244,0.6728201142837
t,131,800,2018-11-22T23:00:00Z,0.0398276537264848,0.56852012617986
t,131,850,2018-11-22T23:00:00Z,-0.19621692662427,1.22926305708219
t,131,200,2018-11-22T23:00:00Z,0.904514598242572,0.575535504565667
t,131,950,2018-11-22T23:00:00Z,-2.96920172897239,1.06985006132672
t,131,1000,2018-11-22T23:00:00Z,-1.45297932939482,0.788743839119228
t,131,900,2018-11-22T23:00:00Z,-1.47969593524839,1.7151179219559
u,231,250,2018-11-22T23:00:00Z,0.112833157187949,1.32417859639353
u,231,300,2018-11-22T23:00:00Z,0.0482205790316853,0.982658816469651
u,231,350,2018-11-22T23:00:00Z,-0.921908300140588,0.687184088321839
u,231,400,2018-11-22T23:00:00Z,0.213233022529971,1.04431894828475
u,231,450,2018-11-22T23:00:00Z,1.06158947435644,0.429147864237948
u,231,500,2018-11-22T23:00:00Z,0.836871976921949,0.516524234200496
u,231,550,2018-11-22T23:00:00Z,0.211662823400342,0.830095940810057
u,231,600,2018-11-22T23:00:00Z,-0.0774413660370701,1.05364325586093
u,231,650,2018-11-22T23:00:00Z,-0.638943881898943,0.860623951079792
u,231,700,2018-11-22T23:00:00Z,-0.182571259245755,0.638994660734322
u,231,750,2018-11-22T23:00:00Z,-0.273285335958068,0.432621633006521
u,231,800,2018-11-22T23:00:00Z,-0.455397777177249,0.411381506103243
u,231,850,2018-11-22T23:00:00Z,-0.0237553107580347,0.648226941475532
u,231,200,2018-11-22T23:00:00Z,-0.910136472652756,1.46325681254321
u,231,950,2018-11-22T23:00:00Z,-2.01717536920514,0.307999310278781
u,231,1000,2018-11-22T23:00:00Z,-1.30568433441382,0.45899269549183
u,231,900,2018-11-22T23:00:00Z,-2.03675814688664,0.411376670707702
v,231,250,2018-11-22T23:00:00Z,-0.173409399030331,0.98799707106363
v,231,300,2018-11-22T23:00:00Z,0.377115732701864,0.805314616176155
v,231,350,2018-11-22T23:00:00Z,0.387846576020648,0.683749233704335
v,231,400,2018-11-22T23:00:00Z,0.286555959042733,1.047139914786
v,231,450,2018-11-22T23:00:00Z,0.351033673736148,0.709361183233199
v,231,500,2018-11-22T23:00:00Z,-0.136393381254066,0.608108289834464
v,231,550,2018-11-22T23:00:00Z,-0.423561914961736,0.384418127939563
v,231,600,2018-11-22T23:00:00Z,-0.0178501870676961,0.633862897066869
v,231,650,2018-11-22T23:00:00Z,-0.0397545052374471,0.443108679693773
v,231,700,2018-11-22T23:00:00Z,-0.13043468459086,0.710296666659851
v,231,750,2018-11-22T23:00:00Z,-0.980872901604529,0.462981874488714
v,231,800,2018-11-22T23:00:00Z,-0.960684011878995,0.471780499015899
v,231,850,2018-11-22T23:00:00Z,-0.627644480745348,0.452092152758081
v,231,200,2018-11-22T23:00:00Z,-0.148291204087149,1.61586061449254
v,231,950,2018-11-22T23:00:00Z,1.15398744444019,0.360070483215589
v,231,1000,2018-11-22T23:00:00Z,1.08410781022847,0.66754677666439
v,231,900,2018-11-22T23:00:00Z,0.0600484402091611,0.942693746088456
t,120,1000,2018-11-23T00:00:00Z,0.944463515994051,1.26823165742421
t,120,950,2018-11-23T00:00:00Z,0.90732325218274,1.11198599796999
t,120,900,2018-11-23T00:00:00Z,-0.986721314963472,1.75218444107409
t,120,850,2018-11-23T00:00:00Z,0.143869891377622,1.53459787150894
t,120,800,2018-11-23T00:00:00Z,-0.381239717357154,1.2208087690888
t,120,750,2018-11-23T00:00:00Z,-0.0680532216176409,1.00747703086789
t,120,700,2018-11-23T00:00:00Z,0.175082122599247,1.11097202592904
t,120,600,2018-11-23T00:00:00Z,0.327064394242311,1.06928138277946
t,120,500,2018-11-23T00:00:00Z,-0.00765106223833524,0.917415155426966
t,120,450,2018-11-23T00:00:00Z,-0.0714128746258683,1.1682606422108
t,120,400,2018-11-23T00:00:00Z,-0.0116857586624203,0.789492165104395
t,120,350,2018-11-23T00:00:00Z,0.0898714414672133,0.828868136652437
t,120,300,2018-11-23T00:00:00Z,0.462338048175003,1.11164203467162
t,120,250,2018-11-23T00:00:00Z,-0.187946830231138,1.16957937319375
t,120,200,2018-11-23T00:00:00Z,0.123111926024793,1.14590313417245
t,120,150,2018-11-23T00:00:00Z,0.0742271375264202,1.38617179988558
t,120,100,2018-11-23T00:00:00Z,-1.07986651484458,1.07430938119566
t,120,75,2018-11-23T00:00:00Z,-0.634965569560368,1.01995581613507
t,120,50,2018-11-23T00:00:00Z,0.428005551922483,1.43309265888724
t,120,650,2018-11-23T00:00:00Z,0.249006600592106,1.54621260750826
t,131,300,2018-11-23T00:00:00Z,-0.0278659447278326,0.487654356367357
t,120,550,2018-11-23T00:00:00Z,0.572218701973519,1.17423631954481
t,131,200,2018-11-23T00:00:00Z,-0.0474395978751487,0.527561911512668
t,131,350,2018-11-23T00:00:00Z,0.0668126083056805,0.979232376520356
t,131,400,2018-11-23T00:00:00Z,-0.532187649332195,0.991660240916688
t,131,450,2018-11-23T00:00:00Z,-0.991334563198743,1.01137047287815
t,131,900,2018-11-23T00:00:00Z,0.606327544686361,0.728204255217722
t,131,850,2018-11-23T00:00:00Z,1.04141853844851,0.345714217835082
t,131,800,2018-11-23T00:00:00Z,0.790579636946658,0.693453678322909
t,131,750,2018-11-23T00:00:00Z,0.052715300138936,0.407509245538918
t,131,700,2018-11-23T00:00:00Z,-0.569357099408692,0.572803625033068
t,131,650,2018-11-23T00:00:00Z,0.0200520104679342,0.960136443666911
t,133,300,2018-11-23T00:00:00Z,-1.04189469283562,0.813811058390481
t,131,950,2018-11-23T00:00:00Z,-1.65045290209256,1.75152070233724
t,131,600,2018-11-23T00:00:00Z,-0.881656442171985,0.612612231800138
t,131,1000,2018-11-23T00:00:00Z,-0.274519691978119,1.00860454781768
t,131,250,2018-11-23T00:00:00Z,0.80848424080729,0.616728292327241
u,220,1000,2018-11-23T00:00:00Z,-0.562579966761632,1.64072056365234
u,220,950,2018-11-23T00:00:00Z,-0.536422635619561,0.89754269549693
u,220,900,2018-11-23T00:00:00Z,-0.970256883963308,0.941597405290402
u,220,850,2018-11-23T00:00:00Z,-0.362842439287097,0.876487201835431
u,220,800,2018-11-23T00:00:00Z,0.53631332606554,1.16020058484456
u,220,700,2018-11-23T00:00:00Z,-0.39015756981604,0.958184256775412
u,220,650,2018-11-23T00:00:00Z,-0.627660882597431,0.884553655598075
u,220,600,2018-11-23T00:00:00Z,-0.292115763664958,1.0764342521318
u,220,550,2018-11-23T00:00:00Z,0.181088377066484,1.20597251486739
u,220,500,2018-11-23T00:00:00Z,0.201410932491812,0.656987890365493
u,220,450,2018-11-23T00:00:00Z,-0.290364724453951,0.666533300566125
u,220,400,2018-11-23T00:00:00Z,0.551144205850033,1.47500941391993
u,220,300,2018-11-23T00:00:00Z,-0.282828041203559,1.30083806167526
u,220,250,2018-11-23T00:00:00Z,0.338684714353471,1.00671664162108
u,220,200,2018-11-23T00:00:00Z,0.641375597807492,1.42927720266999
u,220,150,2018-11-23T00:00:00Z,0.258762602818869,1.26504174573636
u,220,100,2018-11-23T00:00:00Z,0.488531814916994,1.20351739877051
u,220,75,2018-11-23T00:00:00Z,-0.061059991627106,1.49814441131896
u,220,50,2018-11-23T00:00:00Z,0.0719421017056898,0.980294668076826
u,220,750,2018-11-23T00:00:00Z,0.126098522761072,1.12173529060232
u,220,350,2018-11-23T00:00:00Z,0.786195664275818,0.948115435520699
u,231,300,2018-11-23T00:00:00Z,0.532935593725159,0.509902906570823
u,231,200,2018-11-23T00:00:00Z,0.639753376838053,1.3921336253818
u,231,350,2018-11-23T00:00:00Z,0.135602951658729,0.491245937205862
u,231,400,2018-11-23T00:00:00Z,0.350980078401421,0.678542365428058
u,231,450,2018-11-23T00:00:00Z,1.11662581390136,0.830403987103689
u,231,900,2018-11-23T00:00:00Z,-1.25827382686557,0.360689081515345
u,231,850,2018-11-23T00:00:00Z,0.2087335147318,0.510235845142685
u,231,800,2018-11-23T00:00:00Z,0.706872913822365,0.378861215001637
u,231,750,2018-11-23T00:00:00Z,0.28239023119389,0.292159127419655
u,231,700,2018-11-23T00:00:00Z,-0.107558243700579,0.26210692198855
u,231,650,2018-11-23T00:00:00Z,-0.154724996308785,0.206970094489901
u,233,300,2018-11-23T00:00:00Z,1.85768248031132,0.604903004362323
u,231,950,2018-11-23T00:00:00Z,-1.53238482465583,0.501973656964644
u,231,600,2018-11-23T00:00:00Z,0.132407430447116,0.194645575116736
u,231,1000,2018-11-23T00:00:00Z,-0.609053907103908,0.378033344947423
u,231,250,2018-11-23T00:00:00Z,0.316753324646721,0.277861952295505
v,220,1000,2018-11-23T00:00:00Z,0.145242529191213,1.8614927397842
v,220,950,2018-11-23T00:00:00Z,0.647297864770346,1.03461838046213
v,220,900,2018-11-23T00:00:00Z,0.961713919748644,1.4214674548607
v,220,850,2018-11-23T00:00:00Z,0.421074529136724,1.03400106918368
v,220,800,2018-11-23T00:00:00Z,0.130612824320741,1.21372454311684
v,220,700,2018-11-23T00:00:00Z,0.227498469162485,0.748911075648003
v,220,650,2018-11-23T00:00:00Z,-0.0423118414662198,0.978479745894433
v,220,600,2018-11-23T00:00:00Z,-0.106315861822641,0.937216516008301
v,220,550,2018-11-23T00:00:00Z,-0.382644811276178,0.739957001335312
v,220,500,2018-11-23T00:00:00Z,0.333731119241377,1.04121840150267
v,220,450,2018-11-23T00:00:00Z,0.0517357648339037,0.776010922310641
v,220,400,2018-11-23T00:00:00Z,0.661814820980615,1.34470501922606
v,220,300,2018-11-23T00:00:00Z,0.391586082685327,0.97235397582988
v,220,250,2018-11-23T00:00:00Z,0.35098803296936,1.62877335420988
v,220,200,2018-11-23T00:00:00Z,-0.536199068154738,2.03351354300695
v,220,150,2018-11-23T00:00:00Z,0.276416585920367,1.54267265543457
v,220,100,2018-11-23T00:00:00Z,0.231234515302488,0.985058830225845
v,220,75,2018-11-23T00:00:00Z,-0.496795266058246,1.48288766643269
v,220,50,2018-11-23T00:00:00Z,0.837417202389107,1.45554819499603
v,220,750,2018-11-23T00:00:00Z,0.021640438337052,0.832767913010628
v,220,350,2018-11-23T00:00:00Z,0.440506489311588,1.11921200001795
v,231,300,2018-11-23T00:00:00Z,-0.0595739980396798,0.733041058736068
v,231,200,2018-11-23T00:00:00Z,-0.799399015737037,1.1363886983211
v,231,350,2018-11-23T00:00:00Z,0.829468932791874,0.414536319655878
v,231,400,2018-11-23T00:00:00Z,0.300714023845936,1.47451166878057
v,231,450,2018-11-23T00:00:00Z,0.71188077614537,0.386634315536681
v,231,900,2018-11-23T00:00:00Z,-0.304262109681742,0.459452714189822
v,231,850,2018-11-23T00:00:00Z,-0.301308394143453,0.602741199223216
v,231,800,2018-11-23T00:00:00Z,-1.29698947580455,0.307866033568897
v,231,750,2018-11-23T00:00:00Z,-1.36739589405569,0.508099957845823
v,231,700,2018-11-23T00:00:00Z,-0.551868641041025,0.321872709269872
v,231,650,2018-11-23T00:00:00Z,0.650725327766556,0.285491136085785
v,233,300,2018-11-23T00:00:00Z,-2.31762497044517,0.715288393877462
v,231,950,2018-11-23T00:00:00Z,0.67644755333074,0.341223655965177
v,231,600,2018-11-23T00:00:00Z,-0.831097022315266,0.291071324161988
v,231,1000,2018-11-23T00:00:00Z,0.657292359422955,0.433934946165765
v,231,250,2018-11-23T00:00:00Z,0.0720139789380236,0.415733378384096
t,131,900,2018-11-23T01:00:00Z,-2.26238686250272,0.201801308681112
t,131,850,2018-11-23T01:00:00Z,-1.96021706283044,0.210857035877184
t,131,800,2018-11-23T01:00:00Z,-1.38443382022779,0.409799719786964
t,131,750,2018-11-23T01:00:00Z,-2.5840146629287,0.221147758365571
t,131,700,2018-11-23T01:00:00Z,-2.41741934215342,0
t,131,600,2018-11-23T01:00:00Z,0.831832639648479,0.469317382370451
t,131,350,2018-11-23T01:00:00Z,-0.847576624702959,0.4886344349834
t,133,300,2018-11-23T01:00:00Z,1.69864154235131,0.287141254256516
t,131,1000,2018-11-23T01:00:00Z,-0.564759098268807,0.390004845801411
t,131,950,2018-11-23T01:00:00Z,-2.98531622313673,0.363222250239101
u,231,900,2018-11-23T01:00:00Z,0.624195178370668,0.751144220170336
u,231,850,2018-11-23T01:00:00Z,-1.32422468844978,0.968157148794748
u,231,800,2018-11-23T01:00:00Z,0.080110116646022,0.626775131779468
u,231,750,2018-11-23T01:00:00Z,0.864254089329684,0.201615522512024
u,231,700,2018-11-23T01:00:00Z,-0.439772939049211,0.0783981915035435
u,231,600,2018-11-23T01:00:00Z,-1.30892751607775,0.389377812566778
u,231,350,2018-11-23T01:00:00Z,0.941347231759888,0.492404345450566
u,233,300,2018-11-23T01:00:00Z,0.58099374010205,0.658744622621601
u,231,1000,2018-11-23T01:00:00Z,0.389942994306637,0.220184236576739
u,231,950,2018-11-23T01:00:00Z,-0.972335517281246,0.327046634266819
v,231,900,2018-11-23T01:00:00Z,0.21961372283493,0.290996306823926
v,231,850,2018-11-23T01:00:00Z,0.136601024822117,0.158045409251154
v,231,800,2018-11-23T01:00:00Z,0.301945110109836,0.278653039633109
v,231,750,2018-11-23T01:00:00Z,0.975369213170442,0.383488841870197
v,231,700,2018-11-23T01:00:00Z,-0.312221518007129,0.332293862230287
v,231,600,2018-11-23T01:00:00Z,0.187629293238799,0.25682993956881
v,231,350,2018-11-23T01:00:00Z,1.35327387785703,0.174160399662998
v,233,300,2018-11-23T01:00:00Z,-0.037318316179504,0.604102890137993
v,231,1000,2018-11-23T01:00:00Z,-1.49895967564132,0.246240768999114
v,231,950,2018-11-23T01:00:00Z,0.328717716411314,0.319413032663842
t,133,300,2018-11-23T02:00:00Z,0.770596321849674,0.807261722573621
t,131,450,2018-11-23T02:00:00Z,0.474152098524577,0.427215146215671
t,131,500,2018-11-23T02:00:00Z,-0.635982216297831,0
t,131,550,2018-11-23T02:00:00Z,-0.501580669379949,0.105113992617377
t,131,600,2018-11-23T02:00:00Z,-0.93921587060483,0
t,131,700,2018-11-23T02:00:00Z,-2.74950621834211,0
t,131,750,2018-11-23T02:00:00Z,-0.697254913195732,0
t,131,800,2018-11-23T02:00:00Z,0.423811019515704,0
t,131,850,2018-11-23T02:00:00Z,-1.44057324743377,0
t,131,900,2018-11-23T02:00:00Z,-1.24610892310818,0.169657685374427
t,131,950,2018-11-23T02:00:00Z,-0.831817862585112,0
t,131,200,2018-11-23T02:00:00Z,0.981544332661247,0.773462328202022
t,131,250,2018-11-23T02:00:00Z,-0.138943988202202,0.912919746360897
t,131,300,2018-11-23T02:00:00Z,0.438649418501568,0.951096258008953
t,131,350,2018-11-23T02:00:00Z,0.198748853549312,0.851130787449042
t,131,400,2018-11-23T02:00:00Z,0.821696372195403,0.637640090218971
u,233,300,2018-11-23T02:00:00Z,0.805203672516232,1.02844403574923
u,231,450,2018-11-23T02:00:00Z,2.22610437303959,0.261962855805
u,231,500,2018-11-23T02:00:00Z,1.49798983785859,0.293375399265871
u,231,550,2018-11-23T02:00:00Z,-0.481955221963922,0.612391329286921
u,231,600,2018-11-23T02:00:00Z,-0.108138541828721,0.720663929402211
u,231,700,2018-11-23T02:00:00Z,-0.00275206312261752,0.75941435968561
u,231,750,2018-11-23T02:00:00Z,0.42344622786141,0.828646892464555
u,231,800,2018-11-23T02:00:00Z,0.110763608108346,0.796833296229928
u,231,850,2018-11-23T02:00:00Z,0.0566476139876703,0.566078875081603
u,231,900,2018-11-23T02:00:00Z,0.750364423537646,0.574101241898996
u,231,950,2018-11-23T02:00:00Z,1.6300185425763,0.106440312198826
u,231,200,2018-11-23T02:00:00Z,-0.351055702629622,0.278639529846588
u,231,250,2018-11-23T02:00:00Z,0.22619812781492,0.352452549582713
u,231,300,2018-11-23T02:00:00Z,0.520153709475194,0.265566009744093
u,231,350,2018-11-23T02:00:00Z,0.730437014147719,0.21676292833872
u,231,400,2018-11-23T02:00:00Z,0.240630691713917,0.173800722443885
v,233,300,2018-11-23T02:00:00Z,0.286865538264957,0.895955414841588
v,231,450,2018-11-23T02:00:00Z,2.12722744281063,0.459119223861434
v,231,500,2018-11-23T02:00:00Z,0.813398789071527,0.0673591603113653
v,231,550,2018-11-23T02:00:00Z,-1.48655278512491,0.233390725158692
v,231,600,2018-11-23T02:00:00Z,-0.590748592897907,0.146477450235805
v,231,700,2018-11-23T02:00:00Z,0.553927987954634,0.164621429284781
v,231,750,2018-11-23T02:00:00Z,-0.950007526173701,0.227327353813152
v,231,800,2018-11-23T02:00:00Z,-1.1488892646823,0.277429497697593
v,231,850,2018-11-23T02:00:00Z,0.334183545644044,0.263551959991692
v,231,900,2018-11-23T02:00:00Z,0.0781743872042221,0.424232473394057
v,231,950,2018-11-23T02:00:00Z,-0.267213087486661,0.322677344419768
v,231,200,2018-11-23T02:00:00Z,-2.22565451579571,0.829673259831709
v,231,250,2018-11-23T02:00:00Z,-0.896266938174195,0.334228892759703
v,231,300,2018-11-23T02:00:00Z,-0.633430882099574,0.637081962751387
v,231,350,2018-11-23T02:00:00Z,0.375298898820201,0.898933223014823
v,231,400,2018-11-23T02:00:00Z,2.04375811328762,0.276050807846338
t,133,300,2018-11-23T03:00:00Z,0.517255767234957,0.685113881609946
t,133,250,2018-11-23T03:00:00Z,1.15842661381157,0.44464884703784
t,131,200,2018-11-23T03:00:00Z,0.999216688793642,0
t,131,850,2018-11-23T03:00:00Z,1.07582010051025,0.226124023154026
t,131,800,2018-11-23T03:00:00Z,0.254458816691159,0.0596578420868981
t,131,750,2018-11-23T03:00:00Z,-0.203484321010409,0.12811265394395
t,131,700,2018-11-23T03:00:00Z,-0.385591382225625,0
t,131,450,2018-11-23T03:00:00Z,-0.378212606845464,0
t,131,250,2018-11-23T03:00:00Z,1.30104722218995,0
t,131,950,2018-11-23T03:00:00Z,-0.962190873423147,1.26180273367686
t,131,900,2018-11-23T03:00:00Z,1.83096897124663,0.0470723863953358
t,131,1000,2018-11-23T03:00:00Z,-2.54634019971928,0.204635655792209
u,233,300,2018-11-23T03:00:00Z,0.322518379302464,0.0293275246859118
u,233,250,2018-11-23T03:00:00Z,0.383885163724786,0.860604023968944
u,231,200,2018-11-23T03:00:00Z,-0.120679949934081,0.0346855284033845
u,231,850,2018-11-23T03:00:00Z,0.95460113209739,0.213238844029871
u,231,800,2018-11-23T03:00:00Z,1.29778690299498,0.541821015284911
u,231,750,2018-11-23T03:00:00Z,2.33493160561844,0.159273891323613
u,231,700,2018-11-23T03:00:00Z,0.750649755307242,0.335795848628068
u,231,450,2018-11-23T03:00:00Z,1.15761481916722,0.708688996362081
u,231,250,2018-11-23T03:00:00Z,1.5359240399802,0.701920678903211
u,231,950,2018-11-23T03:00:00Z,-0.987763236059603,1.08480020297331
u,231,900,2018-11-23T03:00:00Z,-0.0718952786310802,0.239268550562044
u,231,1000,2018-11-23T03:00:00Z,0.830789547274276,0.1347801152423
v,233,300,2018-11-23T03:00:00Z,0.560236683916868,0.606443218858539
v,233,250,2018-11-23T03:00:00Z,-0.434523002211073,0.882926794034934
v,231,200,2018-11-23T03:00:00Z,-1.41788100368873,0.362187127398233
v,231,850,2018-11-23T03:00:00Z,-0.236045920380719,0.304218785579397
v,231,800,2018-11-23T03:00:00Z,0.0842289420995442,0.580792657964405
v,231,750,2018-11-23T03:00:00Z,-1.17905453976704,0.420689030334074
v,231,700,2018-11-23T03:00:00Z,-0.52127432148756,0.172766900150732
v,231,450,2018-11-23T03:00:00Z,1.1482348779175,0.26631981036303
v,231,250,2018-11-23T03:00:00Z,-1.82783533809837,0.793458410788035
v,231,950,2018-11-23T03:00:00Z,0.447623535463022,0.223744203544135
v,231,900,2018-11-23T03:00:00Z,-0.762238684068652,0.0750974709299345
v,231,1000,2018-11-23T03:00:00Z,0.808294488376859,0.181318699695223
t,133,300,2018-11-23T04:00:00Z,-0.346244118499862,0.401659285021635
u,233,300,2018-11-23T04:00:00Z,-0.150753157716282,0.452128098558198
v,233,300,2018-11-23T04:00:00Z,0.816374284374388,0.147435818506016
t,133,300,2018-11-23T05:00:00Z,0.100469899462269,0
u,233,300,2018-11-23T05:00:00Z,0.694333712483064,0.18406639529234
v,233,300,2018-11-23T05:00:00Z,1.2068993287702,0.165522397208361
t,131,1000,2018-11-23T07:00:00Z,-1.71649266626285,0.204928188277178
u,231,1000,2018-11-23T07:00:00Z,0.466103232662113,0.180029837975171
v,231,1000,2018-11-23T07:00:00Z,0.779539796155716,0.138897628510443
t,133,200,2018-11-23T08:00:00Z,0.222227630867078,0.194774782913427
t,131,250,2018-11-23T08:00:00Z,-0.159587665751356,0.839234747376604
t,131,300,2018-11-23T08:00:00Z,0.0684098654949788,0.950928979099536
t,131,350,2018-11-23T08:00:00Z,-0.338904051524817,0.672426792015565
t,131,400,2018-11-23T08:00:00Z,0.060065578022945,0.880867231730476
t,131,450,2018-11-23T08:00:00Z,0.820678492809723,0.99352070071331
t,131,500,2018-11-23T08:00:00Z,0.442715819861325,0.879823742979047
t,131,550,2018-11-23T08:00:00Z,-0.102248901584185,1.11283333592073
t,131,600,2018-11-23T08:00:00Z,-0.425731111308302,1.21642282526683
t,131,650,2018-11-23T08:00:00Z,-0.899988403978593,0.54576782331772
t,131,700,2018-11-23T08:00:00Z,-0.536634763841325,0.552621314028751
t,131,750,2018-11-23T08:00:00Z,0.0532365856457947,0.438818181042239
t,131,800,2018-11-23T08:00:00Z,0.666782980206249,0.371999350941867
t,131,950,2018-11-23T08:00:00Z,0.182730181466352,0.406721538540965
t,131,900,2018-11-23T08:00:00Z,0.543674166380667,0.282953824816075
t,131,1000,2018-11-23T08:00:00Z,0.844361735724188,0.228904382637427
u,233,200,2018-11-23T08:00:00Z,-1.24753328344949,0.347416990346336
u,231,250,2018-11-23T08:00:00Z,-0.335851356613313,0.801757435250714
u,231,300,2018-11-23T08:00:00Z,-0.380778227969164,0.701785066438992
u,231,350,2018-11-23T08:00:00Z,0.259666487140957,0.751750676712999
u,231,400,2018-11-23T08:00:00Z,0.172348397350194,0.433577544063897
u,231,450,2018-11-23T08:00:00Z,-0.0979507209726791,0.520782655677698
u,231,500,2018-11-23T08:00:00Z,-0.348958713613063,0.376878445392617
u,231,550,2018-11-23T08:00:00Z,0.394118357245957,0.597605306583827
u,231,600,2018-11-23T08:00:00Z,0.898414928845939,0.744052806234084
u,231,650,2018-11-23T08:00:00Z,1.31790011981324,0.507436918934492
u,231,700,2018-11-23T08:00:00Z,0.949075531079471,0.433718164268175
u,231,750,2018-11-23T08:00:00Z,0.629844610957751,0.383790482240556
u,231,800,2018-11-23T08:00:00Z,-0.033979935521482,0.410004096346146
u,231,950,2018-11-23T08:00:00Z,-1.9409402971474,0.410000572202334
u,231,900,2018-11-23T08:00:00Z,-1.98155520942549,0.399061821784832
u,231,1000,2018-11-23T08:00:00Z,-0.251969693318903,0.325461269550574
v,233,200,2018-11-23T08:00:00Z,0.319400386696089,0.784108342945507
v,231,250,2018-11-23T08:00:00Z,-1.42609562822129,1.14038333202575
v,231,300,2018-11-23T08:00:00Z,-0.21424706421947,1.05855240624472
v,231,350,2018-11-23T08:00:00Z,-0.019466401218445,0.579952468045184
v,231,400,2018-11-23T08:00:00Z,1.05156098854859,0.458550195577284
v,231,450,2018-11-23T08:00:00Z,0.174885361184924,0.634631398205399
v,231,500,2018-11-23T08:00:00Z,-0.291276507153216,0.70327076576157
v,231,550,2018-11-23T08:00:00Z,-1.40920800990785,0.523038067830195
v,231,600,2018-11-23T08:00:00Z,-1.23768776359326,0.409966945785735
v,231,650,2018-11-23T08:00:00Z,-0.893420056104743,0.507831012265034
v,231,700,2018-11-23T08:00:00Z,-1.23675928946737,0.380282142506238
v,231,750,2018-11-23T08:00:00Z,-1.45009828792754,0.365931707516369
v,231,800,2018-11-23T08:00:00Z,-1.09938935384906,0.397517151525031
v,231,950,2018-11-23T08:00:00Z,0.981142746625074,0.748251496369463
v,231,900,2018-11-23T08:00:00Z,0.516903375518796,0.311187252964607
v,231,1000,2018-11-23T08:00:00Z,1.26640889136759,0.319414992754631
t,133,200,2018-11-23T09:00:00Z,0.580438868426972,0.611514561966605
t,131,450,2018-11-23T09:00:00Z,-0.716512570302969,0.383901779749899
t,131,500,2018-11-23T09:00:00Z,-0.109898580948645,0.510961884444243
t,131,550,2018-11-23T09:00:00Z,0.0338388639459527,0.467208509189371
t,131,600,2018-11-23T09:00:00Z,-0.239736108543844,0.570825921566747
t,131,650,2018-11-23T09:00:00Z,-0.245933408382942,0.698182647939951
t,131,700,2018-11-23T09:00:00Z,-1.12131774694438,0.851646858403752
t,131,850,2018-11-23T09:00:00Z,-1.18395872994022,1.6115707895893
t,131,750,2018-11-23T09:00:00Z,-0.900732559290284,0.97467438854594
t,131,900,2018-11-23T09:00:00Z,-1.52232888408732,1.44752725960762
t,131,950,2018-11-23T09:00:00Z,-0.887873199892523,0.901400828148488
t,131,200,2018-11-23T09:00:00Z,-1.0010494099953,0.117901537071134
t,131,250,2018-11-23T09:00:00Z,-0.0483241566413472,0.927880424567741
t,131,300,2018-11-23T09:00:00Z,0.246031228324587,1.09562301169469
t,131,350,2018-11-23T09:00:00Z,-0.44222229429751,0.579689050570432
t,131,400,2018-11-23T09:00:00Z,0.836551132064755,0.724551152963096
t,131,1000,2018-11-23T09:00:00Z,-0.184961064650859,0.573416225796757
t,131,800,2018-11-23T09:00:00Z,-0.156691063530743,0.347710557197461
u,233,200,2018-11-23T09:00:00Z,-1.13611405431796,1.12882265452351
u,231,450,2018-11-23T09:00:00Z,1.7051222874288,0.22694010201226
u,231,500,2018-11-23T09:00:00Z,1.54525372980103,0.218520648072625
u,231,550,2018-11-23T09:00:00Z,1.37127152668038,0.294954781926877
u,231,600,2018-11-23T09:00:00Z,0.955075667942634,0.402461362523543
u,231,650,2018-11-23T09:00:00Z,0.63639372881343,0.56903421649931
u,231,700,2018-11-23T09:00:00Z,0.655672296231876,0.807137402693366
u,231,850,2018-11-23T09:00:00Z,-0.424881076593103,0.732210242000819
u,231,750,2018-11-23T09:00:00Z,0.321741014006564,0.788225246485873
u,231,900,2018-11-23T09:00:00Z,-1.01670097103787,0.403192351338949
u,231,950,2018-11-23T09:00:00Z,-0.881589848610109,0.638106299366843
u,231,200,2018-11-23T09:00:00Z,-1.07653739145994,0.165394381563801
u,231,250,2018-11-23T09:00:00Z,0.0432696093454017,1.05949909975317
u,231,300,2018-11-23T09:00:00Z,-0.707962678648842,0.245846893643336
u,231,350,2018-11-23T09:00:00Z,0.790577993869813,0.239744072921269
u,231,400,2018-11-23T09:00:00Z,-0.0201909486030438,0.565955358926266
u,231,1000,2018-11-23T09:00:00Z,0.428272346969542,0.264485182155616
u,231,800,2018-11-23T09:00:00Z,1.86802501521085,0.242985366786978
v,233,200,2018-11-23T09:00:00Z,-0.0785834934709215,0.948329574572659
v,231,450,2018-11-23T09:00:00Z,0.413663238659641,0.148402174424409
v,231,500,2018-11-23T09:00:00Z,0.885806884858821,0.125395144131548
v,231,550,2018-11-23T09:00:00Z,0.782831310311965,0.159023314953343
v,231,600,2018-11-23T09:00:00Z,0.0345913421735888,0.186345141869669
v,231,650,2018-11-23T09:00:00Z,-1.18671470218002,0.13545385762761
v,231,700,2018-11-23T09:00:00Z,-1.34951687416424,0.619463685768193
v,231,850,2018-11-23T09:00:00Z,1.34012523344219,0.556375366397586
v,231,750,2018-11-23T09:00:00Z,-0.813525152786851,0.387828098480785
v,231,900,2018-11-23T09:00:00Z,1.34983500263373,0.328856464677089
